Student ID,kontrola_ID,registry_list_row,Place,Neidentifikovaná,reference count,Zpracoval,kontroloval (ID + meno),Pages_or_folios,Lokalita_latinsky,Typ_lokality,Identifikace_lokality_z_poznámky,Département_or_province,Arrondissement (arrond.),Canton (cant.),Commune (comm.),y_coordinates,x_coordinates,Poznámky k doplněným souřadnicím (nejistota apod.),Kontrola text,Přesnost-studenti,y_kontrola,x_kontrola,kontrola_Department,kontrola_Arrondissement,kontrola_Canton,"kontrola (A - pôvodná lokalizácia, B - oprava)",kontrola_DZ,Precision_DZ
5,6,297,Espinas,0,1.00,,Kakáčová - 6,XXV:178r,apud Spinacium,settlement,"Tarn-et-Garonne, cant. Caylus, arrond. Montauban; DTF",Tarn-et-Garonne,Montauban,Caylus,,44.196,1.829,,OK,1,44.196,1.829,Tarn-et-Garonne,Montauban,Caylus,,,
5,6,298,Escalquens,0,1.00,,Kakáčová - 6,XXV:199v,Descalquenx,settlement,"Haute-Garonne, cant. Montgiscard, arrond. Toulouse; Font-Réaulx, p. 924",Haute-Garonne,Toulouse,Montgiscard,,43.519,1.562,,OK,1,43.519,1.562,Haute-Garonne,Toulouse,Montgiscard,,,
5,6,299,Essey,0,1.00,,Kakáčová - 6,XXV:158v,de Esseio,settlement,"There are various places of this name, one of them in Burgundy to the north-west of Beaune.",Côte D´or,Beaune,Pouilly - en - Auxois,,47.204,4.524,doplnené podľa Google Maps,"OK, souřadnice souhlasí i podle Cassiniho",1,47.204,4.524,Côte-d'Or,Beaune,Pouilly-en-Auxois,,,
5,6,300,Estanove,0,1.00,,Kakáčová - 6,XXV:156v,de Astanova,settlement,"Hérault, cant. Montpellier, ch.-lieu région; DTF. See 76v n. 2 above",Hérault,Montpellier,Montpellier,,43.599,3.856,,OK,1,43.599,3.856,Hérault,Montpellier,Montpellier,,,
5,6,301,Estap,0,0.00,,Kakáčová - 6,,,settlement,"Either Estap, Tarn, comm. Saint-Amans-Soult, ch.-lieu cant., arrond. Castres (DTF), or L’Estap, Tarn, comm. Soual-l’Estap, cant. Dourgne, arrond. Castres; Font-Réaulx, p. 925.",Tarn,Castres,Dourgne,Saint-Amans-Soult; Soual-l’Estap,43.557,2.132,mesto L'Estap,OK; nalezeno na Googlemaps,1,43.557,2.132,Tarn,Castres,Dourgne,,,3
5,6,302,Fajac,0,2.00,,Kakáčová - 6,"XXVI:73v, XXVI:75v",de Faiaco,settlement,"Fajac-la-Relenque: Aude, cant. Salles-sur-l’Hers, arrond. Carcassonne; Font-Réaulx, p. 927.",Aude,Carcassonne,Salles-sur-l’Hers,,43.281,1.725,,OK,1,43.281,1.725,Aude,Carcassonne,Salles-sur-l'Hers,,,
5,6,303,Falgar,0,1.00,,Kakáčová - 6,XXVI:30r,del Falgar,settlement,"Falgar: traditional form of name of a noble family originating from Fauga, Haute-Garonne, cant. Muret, ch.-lieu arrond.; Saisimentum, p. 388.",Haute-Garonne,Toulouse,Muret,,43.396,1.296,mesto Le Fauga,OK,1,43.396,1.296,Haute-Garonne,Muret,Muret,,,
5,6,304,Falgayrac,0,4.00,,Kakáčová - 6,"XXV:153v, XXV:156r, XXV:192v, XXVI:66v",de Falgairac;  Falgairaco,settlement,"Tarn, comm. Saint-Paul-Cap-Joux, ch.-lieu cant., arrond. Castres; DTF",Tarn,Castres,Saint-Paul-Cap-Joux,Saint-Paul-Cap-Joux,43.643,1.985,,OK,2,43.643,1.985,Tarn,Castres,Saint-Paul-Cap-de-Joux,,,
5,6,305,Falgous,0,0.00,,Kakáčová - 6,,Falgesii;  Felgons,settlement,"Aude, comm. Saissac. Seen acting as a witness in Carcassonne, 54r below, and (as John de Falgosio) witnessing an act of the inquisitor John Galand in Carcassonne in 1282 (Douais, Documents, p. cxc), he appears frequently in the Carcassonne depositions of 1284–1295",Aude,Carcassonne,Saissac,,43.338,2.177,,OK,2,43.338,2.177,Aude,Carcassonne,Saissac,,,
5,6,306,Fanjeaux,0,10.00,,Kakáčová - 6,"XXV:65v, XXV:143v, XXV:144v, XXV:146v, XXV:149r, XXV:245v, XXV:301r, XXV:303v, XXV:304v, XXV:319v",de Fanoiovis,settlement,"Aude, ch.-lieu cant., arrond. Carcassonne; Font-Réaulx, p. 927.",Aude,Carcassonne,Fanjeaux,,43.187,2.035,,OK,1,43.187,2.035,Aude,Carcassonne,Fanjeaux,,,
5,6,307,Favayrol river,0,1.00,,Kakáčová - 6,XXV:319r,in ripparia de Favayrol,river,At this point the Favayrol runs 1km ESE of Villefranche-de-Lauragais; IGN 2144E.,,,,,,,,OK,,,,,,,,,
6,7,308,Ferrals,0,1.00,,"Leitner, 10",XXVI:14r,apud Ferrals,settlement,"Aude, Saint-Papoul, cant. Castelnaudary-Nord, arrond. Carcassonne; DTF",Aude,Carcassonne,Castelnaudary-Nord,Sain-Papoul,43.146,2.727,,OK,1,43.146,2.727,Aude,Narbonne,Lézignan-Corbières,,,
6,7,309,Ferrières,0,1.00,,"Leitner, 10",XXV:225r,de Ferreriis,settlement,A common place-name; DT,,,,,,,zmíněno v jiné poznámce,OK,,,,,,,,,3
6,7,310,Feuillants,0,2.00,,"Leitner, 10","XXV:223r, XXV:309r",de Foliencio,monastery or convent,"Cistercian abbey, Haute-Garonne, comm. Bastide-Clermont, cant. Rieumes, arrond. Muret, founded in  Wildhaber, ‘Catalogue’, ",Cistercian abbey,Muret,Rieumes,Bastide-Clermont,48.789,2.261,,"doplnený len typ lokality, opravené súradnice (v rámci dnešného mesta Labastide-Clermont)https://fr.wikipedia.org/wiki/Abbaye_des_Feuillants",1,43.349,1.122,Haute-Garonne,Muret,Rieumes,,,
6,7,312,Figeac,0,3.00,,"Leitner, 10","XXV:189r, XXV:309v, XXV:310r",apud Figiacum,settlement,"Lot, ch.-lieu arrond.; Saisimentum, p. .",Lot,Figeac,Figeac,,43.625,1.431,,"dopnený cant, arrond; upravené súradnice",1,44.608,2.035,Lot,Figeac,Figeac,,,
6,7,314,Florence,0,1.00,,"Leitner, 10",XXV:328v,de Florentia,settlement,Capital city of Tuscany,,,,,,,Nenalezeno,"Florenca(Firenze) Toskánsko, Taliansko",1,43.773,11.257,,,,,,
6,7,315,Foissac,0,10.00,,"Leitner, 10","XXV:31r, XXV:32v, XXV:266v, XXV:275r, XXV:283v, XXV:285r, XXV:285v, XXVI:5v, XXVI:6v, XXVI:7v",de Foissaco;  Forsaco,region-small,Land in the jurisdiction of Puylaurens. Guilabert was among the nobles of Puylaurens who took oaths of loyalty to the king of France,Tarn,Castres,Puylaurens,,,,zmíněno v jiné poznámce,"Doplnený,cant, arrond, region a suradnice | čast regiónu, nejaky pozemok",,,,,,,radšej som vymazal. Podľa mňa nejednoznačné,,
6,7,316,Foix,0,1.00,,"Leitner, 10",XXV:77r,,settlement,great pity about the present Count of Foix - https://en.wikipedia.org/wiki/Count_of_Foix -->https://en.wikipedia.org/wiki/County_of_Foix,Ariége,Foix,Foix-Ville,,42.967,1.607,zmíněno v jiné poznámce,"OK,doplnený Department, Cant, Arrond a poznámka",1,42.967,1.607,Ariège,Foix,Foix-Ville,,,
6,7,319,Folcarde,0,2.00,,"Leitner, 10","XXV:311r, XXV:321v",de Folcarda,settlement,"Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse; FontRéaulx, p. . It is 6km from Les Cassés; DTF.",Haute-Garonne,Toulouse; FontRéaulx,Villefranche-de-Lauragais,,43.404,1.796,,OK,1,43.404,1.796,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
6,7,320,Folcoy demesne,1,1.00,,"Leitner, 10",XXVI:46v,,place (not settlement),,,,,,,,,,,,,,,,,,
6,7,321,Fonsegrives,0,1.00,,"Leitner, 10",XXV:319r,Fantagriva,settlement,"Haute-Garonne, comm. Avignonet-Lauragais, cant. Villefranche-de-Lauragais, arrond. Toulouse; DTF",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Avignonet-Lauragais,43.586,1.527,,"opravené súradnice, sedí aj s Cassmapov - https://www.google.cz/maps/place/Fonsegrives,+31290,+Franc%C3%BAzsko/@43.3940359,1.7261093,14.75z/data=!4m5!3m4!1s0x12aef3dffd5326b3:0x8030744f6c8dd8a8!8m2!3d43.394154!4d1.734388",2,43.800,2.265,Tarn,Albi,Réalmont,"A - zle, B - mimo. ",,
6,7,322,Fontenilles,0,0.00,,"Leitner, 10",,,settlement,"Haute-Garonne, cant. Saint-Lys, arrond. Muret; Font-Réaulx, p. .",Haute-Garonne,Muret,Saint-Lys,,43.553,1.192,,OK,1,43.553,1.192,Haute-Garonne,Muret,Saint-Lys,,,
6,7,323,Fontrougé,0,0.00,,"Leitner, 10",,,settlement,"See Fontrougé, Aude, La Tourette-Cabardès, cant. Mas-Cabardès, arrond. Carcassonne;",Aude,Carcassonne,Mas-Cabardès,La Tourette-Cabardès,,,zmíněno v jiné poznámce,doplnené,1,43.377,2.326,Aude,Carcassonne,Mas-Cabardès,,,
6,7,324,Fourestes wood,0,1.00,,"Leitner, 10",XXV:190v,nemus de Forestesio,place (not settlement),"Tarn, comm. Roumégoux, cant. Réalmont, arrond. Albi; DTF",Tarn,Albi,Réalmont,Roumégoux,,,nenalezeno,"doplnené , suradnice p. Cassiniho/Googlemaps",2,43.851,2.300,Tarn,Albi,Réalmont,,,
6,7,325,Fournes,0,2.00,,"Leitner, 10","XXVI:41v, XXVI:41v",de Fornes,settlement,"Fournes-Cabardès: Aude, cant. Mas-Cabardès, arrond. Carcassonne; FontRéaulx,
p. .",Fournes-Cabardès: Aude,Carcassonne,Mas-Cabardès,,43.929,4.601,,opravené súradnice,1,43.349,2.397,Aude,Carcassonne,Mas-Cabardès,"A - zle, B - ok",,
6,7,328,Fourtounens,0,1.00,,"Leitner, 10",XXVI:66v,dels Fortanenx,settlement,"Haute-Garonne, comm. Mourvilles-Basses, cant. Villefranche-de-Lauragais, arrond. Toulouse; DTF. It is just to the SE of Mourvilles-Basses; IGN  E. Also in Toulouse , f. v : Fortonenx.",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,Mourvilles-Basses,43.482,1.71,,OK,1,43.482,1.710,Haute-Garonne,Toulouse,Caraman,,,
6,7,329,Fradeus,1,1.00,,"Leitner, 10",XXV:222v,,settlement,"Possibly scribal error for Pradens, Gard, comm. Saint-André-de-Majencoules, cant. Valleraugue, ch.-lieu cant., arrond. Vigan",,,,,,,,,,,,,,,,,
6,7,330,Fraisse,0,1.00,,"Leitner, 10",XXVI:16v,ad Fraxinum,settlement,"Fraisse-Cabardès: Aude, cant. Saissac, arrond. Carcassonne; DTF",Aude,Carcassonne,Saissac,,43.325,2.271,,OK,1,43.325,2.271,Aude,Carcassonne,Saissac,,,
6,7,331,Francarville,0,1.00,,"Leitner, 10",XXV:230r,de Francartvilla,settlement,"Haute-Garonne, cant. Caraman, arrond. Toulouse; Font-Réaulx, p. .",Haute-Garonne,Toulouse,Caraman,,43.59,1.748,,OK,1,43.590,1.748,Haute-Garonne,Toulouse,Caraman,,,
6,7,332,France,0,5.00,,"Leitner, 10","XXV:231r, XXV:233r, XXV:299r, XXVI:15v, XXV:233r",in Franciam,region-large,,,,,,,,"nenalezena konkrétní poznámka, zmíněno v jiných poznámkách",Francúzsko,,,,,,,zbytočne velké,,
6,7,335,Francori cemetery,1,1.00,,"Leitner, 10",XXV:24v,,part of settlement,,,,,,,,,,,,,,,,,,
6,7,336,Frontorge; Frontorgue,1,4.00,,"Leitner, 10","XXV:30v, XXV:137v, XXV:167v, XXV:170r",,settlement,"Not identified. Perhaps a mistake for Fontrouge. See Fontrougé, Aude, La Tourette-Cabardès, cant. Mas-Cabardès, arrond. Carcassonne;",Aude,Carcassonne,Mas-Cabardès,La Tourette-Cabardès,,,,Doplnené,,,,,,,radšej som to nechal volné,,
6,7,337,Frouzins,0,1.00,,"Leitner, 10",XXV:8v,de Frosenxs,part of settlement,"Haute-Garonne, cant and arrond. Muret; Font-Réaulx, p. ",Haute-Garonne,Muret,Muret,,43.515,1.324,,"OK, opravený typ lokality",1,43.515,1.324,Haute-Garonne,Muret,Muret,,,
6,7,338,of Fuzonis,1,1.00,,"Leitner, 10",XXV:299v,,settlement,,,,,,,,,,,,,,,,,,
6,7,339,Gaillac,0,4.00,,"Leitner, 10","XXV:15r, XXV:59v, XXV:62r, XXV:63v",de Galhaco,settlement,"At the abbey, as spelled out below, v . The Black Monk (Benedictine) abbey of Saint-Michel in Gaillac was affiliated at this time to the monastery of La Chaise-Dieu",Tarn,Albi,Gaillac,,43.899,1.898,zmíněno v jiné poznámce,"OK, doplnené adm. celky | https://fr.wikipedia.org/wiki/Abbaye_Saint-Michel_de_Gaillac",1,43.899,1.898,Tarn,Albi,Gaillac,,,
6,7,341,Gaja-la-Selve,0,0.00,,"Leitner, 10",,,settlement,,Aude,Carcassonne,Fanjeaux,,43.195,1.895,zmíněno v jiné poznámce,"OK, doplnené adm. celky ",1,43.195,1.895,Aude,Carcassonne,Fanjeaux,,,
6,7,342,Galhevilla; Galhovilla,1,1.00,,"Leitner, 10",XXVI:69r,,settlement,,,,,,,,,,,,,,,,,,
6,7,343,Gandels,0,2.00,,"Leitner, 10","XXV:254r, XXV:266v",de Gandels,settlement,"Tarn, comm. Garrevacques, cant. Dourgne, arrond. Castres; Font-Réaulx",Tarn,Castres,Dourgne,Garrevacques,,,,"OK, doplnené súradnice",1,43.487,1.992,Tarn,Castres,Dourgne,,,1
6,7,344,Garda,0,0.00,,"Leitner, 10",,,settlement,"Lagarde - Bernard of Lagarde, of Montalzat[Bernardus de la Garda /deGarda], knight | Peter John of Lagarde [Petrus Iohannis de Garda] - 144r n.2 Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse; Saisimentum, p. .",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,,"nenalezeno, zmíněno v jiné poznámce",Doplnené,1,43.346,1.713,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
6,7,345,Gardouch,0,8.00,,"Leitner, 10","XXV:114v, XXV:115v–116r, XXV:214r–215r, XXV:320v, XXV:322r",de Gardoig;  Gardubio,settlement,"Haute-Garonne, cant. Villefranche-de-Lauragais, arrond. Toulouse; FontRéaulx, p. ; DTF",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,43.392,1.683,,"OK, doplnené adm. celky, poznámka",1,43.392,1.683,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,
6,7,346,Garonne river,0,1.00,,"Leitner, 10",XXV:42r,ultra Garonnam,river,,,,,,,,Nenalezeno,"rieka, https://en.wikipedia.org/wiki/Garonne",,,,,,,"A - zle, B - dosť divný koordinát. Zrušené, moc velké",,
6,7,347,Garrevaques,0,2.00,,"Leitner, 10","XXVI:37v, XXVI:39r",de Engarravacas,settlement,"Tarn, cant. Dourgne, arrond., Castres; DTF",Tarn,Castres,Dourgne,,43.497,1.975,,OK,1,43.497,1.975,Tarn,Castres,Dourgne,,,
6,7,348,Garrissou,0,1.00,,"Leitner, 10",XXVI:39r,de Garrisso,settlement,Quite common place-name; DTF.,,,,,,,V textu nenalezeno,"OK, quite common place-name",,,,,,,,,
6,7,349,Gascogne,0,6.00,,"Leitner, 10","XXV:219v, XXV:220v, XXV:222v, XXV:224r–v, XXV:317v",de Gasconia,region-large,"Original name of Montpitol, Haute-Garonne, cant. Montastruc-la-Conseillère, arrond. Toulouse; Font-Réaulx, pp. , .",Haute-Garonne,Toulouse,Montastruc-la-Conseillère,,,,Nenalezeno,Doplnené,1,43.705,1.649,Haute-Garonne,Toulouse,Montastruc-la-Conseillère,"A - zle, B - ok",,
6,7,350,Gascony,0,0.00,,"Leitner, 10",,,region-large,"On the sterling money of England, which circulated also in Gascony and Guyenne see Spufford",,,,,,,"Nenalezeno, zmíněno v jíné poznámce","doplnené, oblasť vo francúzsku https://en.wikipedia.org/wiki/Gascony",2,43.997,0.176,Gers,Condom,Montréal,B - ok,,
6,7,351,Gâtine,0,1.00,,"Leitner, 10",XXV:184v,,settlement,"DTF lists many places of this name. After a period as inquisitor in Carcassonne (designated ‘inquisitor in the province of Narbonne’, in Clement IV’s bull of July  ), Stephen of Gâtine became also inquisitor of Toulouse late in , and he was sentencing in Carcassonne in ; Douais, Documents, pp. clxix–clxxii; Dossat, Crises, pp. –.",,,,,,,zmíněno v jiné poznámce,pravdepodobne región  https://en.wikipedia.org/wiki/G%C3%A2tinais,2,48.063,2.856,Loiret,Montargis,Ferrières-en-Gâtinais,"B - ok, nechám to tak",,
6,7,352,Gat Mort river,0,0.00,,"Leitner, 10",,,river,Nenalezeno,,,,,,,Nenalezeno,https://fr.wikipedia.org/wiki/Gat_mort,2,44.707,-0.439,,,,"A - zle, B - bez koordinátov",,
6,7,353,Gauré,0,1.00,,"Leitner, 10",XXV:12r,de Gaure,settlement,"Haute-Garonne, cant. Verfeil, arrond. Toulouse; Font-Réaulx, p. .",Haute-Garonne,Toulouse,Verfeil,,43.611,1.641,,OK,1,43.611,1.641,Haute-Garonne,Toulouse,Verfeil,,,
6,7,354,of Gautianis,1,1.00,,"Leitner, 10",XXVI:58r,,settlement,,,,,,,,,,,,,,,,,,
6,7,355,Gavaret,0,0.00,,"Leitner, 10",,,settlement,"Not identified. See several Gavaret and Gavarret in the département of Gers, and also Cabaret;",,,,,,,Nenalezeno,"OK, doplnená len poznámka",,,,,,,,,
6,7,356,Gavarret,0,0.00,,"Leitner, 10",,,settlement,"Not identified. See several Gavaret and Gavarret in the département of Gers, and also Cabaret;",,,,,,,zmíněno v jiné poznámce,OK,,,,,,,,,
6,7,357,of Gavarreto,1,1.00,,"Leitner, 10",XXVI:68v,,,,,,,,,,,,,,,,,,,,
6,7,358,Genoa,0,13.00,,"Leitner, 10","XXV:146v, XXV:299r, XXV:305v–306r, XXV:307v, XXV:328v–329r, XXVI:16v, XXV:306r, XXV:305v–306r, XXV:329r, XXV:306r",apud Ianuam,settlement,"City, NW Italy, capital of province of Genoa",,,,,,,Nenalezeno,"Doplnené súradnice, Janov, https://en.wikipedia.org/wiki/Genoa",1,44.408,8.931,,,,,,
6,7,363,Gibel,0,1.00,,"Leitner, 10",XXV:228v,de Guibello,settlement,"Haute-Garonne, cant. Nailloux, arrond. Toulouse; Font-Réaulx, p. ",Haute-Garonne,Toulouse,Nailloux,,43.293,1.679,OK,,1,43.293,1.679,Haute-Garonne,Toulouse,Nailloux,,,
6,7,364,Gimont,0,1.00,,"Leitner, 10",XXV:222v,de Gimonte,monastery or convent,"Cistercian abbey, Gers, cant. and arrond. Auch, ch.-lieu cant., arrond. Auch, founded (probably) in  Wildhaber, ‘Catalogue’, p. . See DHGE, xx.– .",Gers,Gimont-Auch,Gimont-Auch,,43.627,0.876,,"OK, typ lokality, poupravené Arond, cant kedže je to region a mohol byt cez viacero",1,43.627,0.876,Gers,Auch,Gimont,,,
6,7,365,Golina Azinaria,1,1.00,,"Leitner, 10",XXVI:26r,,place (not settlement),,,,,,,,,,,,,,,,,,
6,7,366,Gomerville,0,1.00,,"Leitner, 10",XXV:3v,de Gomenvilla;  Gomevilla;  Gomervilla;  Gonnivilla,settlement,"Disappeared place of Haute-Garonne, cant. Villefranche-de-Lauragais, near Montgaillard; Dossat, Crises, pp. , ; Duvernoy, Registre, p. . Toulouse , f. r , r : Gomervila",Haute-Garonne,Toulouse,Villefranche-de-Lauragais,,,,nenalezeno,"doplnený arrond, súr. na Montgaillard-Lauragais",2,43.432,1.698,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,B - ok,,
6,7,367,Gontaud,0,1.00,,"Leitner, 10",XXV:309v,de Gontaldo,settlement,"Lot-et-Garonne, cant. and arrond. Marmande; Saisimentum, p. .",Lot-et-Garonne,Marmande,Marmande-est,,44.457,0.296,,OK,1,44.457,0.296,Lot-et-Garonne,Marmande,Marmande-Est,,,
6,7,368,Goslar,0,0.00,,"Leitner, 10",,,settlement,,,,,,,," nenalezeno, zmíněno v jiné poznámce","OK, možno https://sk.wikipedia.org/wiki/Goslar ale to sa podla textu neda určit, a je to v nemecku...",,,,,,,,,
6,7,369,Goudourville,0,1.00,,"Leitner, 10",XXV:300r,de Godervilla,settlement,"Tarn-et-Garonne, cant. Valence, arrond. Castelsarrasin; Saisimentum, p. .",Tarn-et-Garonne,Castelsarrasin,Valence,,44.114,0.929,,OK,1,44.114,0.929,Tarn-et-Garonne,Castelsarrasin,Valence,,,
6,7,370,Gourdon,0,0.00,,"Leitner, 10",,,settlement,"Lot, ch.-lieu arrond.; Saisimentum, p. . Duvernoy prefers to identify a quarter of Caraman;",Lot,Gourdon,Gourdon,,,,,Doplnené,1,44.737,1.382,Lot,Gourdon,Gourdon,"A - zle, B - opravené",,1
6,7,371,Graissens,0,3.00,,"Leitner, 10","XXV:32r, XXV:113r, XXV:152r",de Graishenx;  Graissenx;  Graissenxs,,"Haute-Garonne, comm. Saint-Félix-de-Lauragais, cant. Revel, arrond. Toulouse; Font-Réaulx, p. ",Haute-Garonne,Toulouse,Revel,Avignonet-Lauragais,,,nenalezeno,"OK, doplnené súradnice : https://www.google.cz/maps/place/Graissens,+31540+Saint-F%C3%A9lix-Lauragais,+Franc%C3%BAzsko/@43.4212879,1.9012553,17z/data=!3m1!4b1!4m5!3m4!1s0x12ae5e84e94af86f:0x57429d2bdffb35a4!8m2!3d43.4212879!4d1.903444",1,43.421,1.903,Haute-Garonne,Toulouse,Revel,"A - zle, B - opravené",,1
6,7,372,Grandval,0,3.00,,"Leitner, 10","XXV:326v, XXVI:2r, XXVI:67v",apud Grandem Vallem,settlement,"Haute-Garonne, comm. Avignonet-Lauragais, cant. Villefranche-de-Lauragais, arrond. Toulouse",Haute-Garonne,Toulouse,"Villefranche-de-Lauragais,",Avignonet-Lauragais,45.599,3.647,,súradnice nesedia no nenašiel som ich,2,43.366,1.786,Haute-Garonne,Toulouse,Villefranche-de-Lauragais,"A, B - zle",,2
6,7,373,Graulhet,0,1.00,,"Leitner, 10",XXV:173r,de Graulheto,settlement,"Tarn, ch.-lieu cant., arrond. Castres; DTF",Tarn,Castres,Graulhet,,43.763,1.989,,OK,1,43.763,1.989,Tarn,Castres,Graulhet,,,
7,8,374,Grenade,0,0.00,,Bzdúšek,,,settlement,,Haute-Garonne,Toulouse,Grenade,,43.771,1.293,,ok,1,43.771,1.293,Haute-Garonne,Toulouse,Grenade,,,
7,8,375,of Grosso,1,1.00,,Bzdúšek,XXV:197v,,settlement,,,,,,,,,,,,,,,,,,
7,8,376,Guardia Lombardi,0,1.00,,Bzdúšek,XXV:142r,La Garda Lombart,settlement,"Town in the province of Avellino, Campania",Avellino,Campania,,,,,"mimo mapové listy, Itálie","ok, mesto v Taliansku, doplnené súradnice",1,40.954,15.210,,,,,,
7,8,377,Guiruonte,1,1.00,,Bzdúšek,XXV:223v,,settlement,,,,,,,,,,,,,,,,,,
7,8,378,Guitalens,0,2.00,,Bzdúšek,"XXV:128v, XXV:161v",apud Guitalox’;  Guitalux,settlement,"Tarn, cant. Vielmur-sur-Agout, arrond. Castres; Font-Réaulx",Tarn,Castres,Vielmur-sur-Agout,,43.642,2.037,,ok,1,43.642,2.037,Tarn,Castres,Vielmur-sur-Agout,,,
7,8,379,Guyenne,0,0.00,,Bzdúšek,,,region-large,"Gascony and Guyenne see Spufford, Handbook",,,,,,,neidentifikováno,https://en.wikipedia.org/wiki/Guyenne,,,,,,,,,
7,8,380,Hautpoul,0,4.00,,Bzdúšek,"XXV:171v–172v, XXVI:53r",de Altopullo,settlement,"Tarn, comm. and cant. Mazamet, ch.-lieu, arrond. Castres; Font-Réaulx, p. 945.",Tarn,Castres,Mazamet,Mazamet,,,neidentifikováno,"doplnená lokalizácia, malé mesto južne od Mazametu, doplnené súradnice, typ lokality",1,43.476,2.378,Tarn,Castres,Mazamet,"A - zle, B - dobre. ale zlá presnosť",,
7,8,382,Holy Land,0,0.00,,Bzdúšek,,,region-large,Not identified,,,,,,,neidentifikováno,"spomenuté v texte, Holy Land - Izrael",,,,,,,,,
7,8,383,Issel,0,3.00,,Bzdúšek,"XXV:202r, XXV:300v, XXVI:26v",de Exilio,settlement,"Aude, cant. Castelnaudary-Sud, arrond. Carcassonne; Font-Réaulx",Aude,Carcassonne,Castelnaudary-Sud,,43.368,1.981,,ok,1,43.368,1.981,Aude,Carcassonne,Castelnaudary-Nord,,,
7,8,384,Italy,0,2.00,,Bzdúšek,"XXV:309v, XXVI:44v",,region-large,Bulgaria,,,,,,,neidentifikováno,"Ide o Taliansko, viackrát spomenuté v texte",,,,,,,,,
7,8,385,Jul,0,3.00,,Bzdúšek,XXV:241r–242r,de Iulio,settlement,"Tarn, comm. Pratviel, cant. Saint-Paul-Cap-de-Joux, arrond. Castres; DTF",Tarn,Castres,Saint-Paul-Cap-de-Joux,Pratviel,,,neidentifikováno,"doplnená lokalizácia, súradnice dohľadané cez Google Maps",1,43.638,1.871,Tarn,Castres,Saint-Paul-Cap-de-Joux,"A - zle, B - dobre. ale zlá presnosť",,
7,8,386,Juzes,0,1.00,,Bzdúšek,XXV:292v,de Iusa,settlement,"Haute-Garonne, cant. Lanta, arrond. Toulouse; Font-Réaulx",Haute-Garonne,Toulouse,Lanta,,43.449,1.791,,ok,1,43.449,1.791,Haute-Garonne,Toulouse,Revel,,,
7,8,387,Labarde,0,0.00,,Bzdúšek,,,settlement,"Labarthe is a very common place-name (one possibility is Aude, cant.
Salle-sur-l’Hers, comm. Belflou; Font-Réaulx, pp. 790, 800) and Labarde is quite
common; DTF. 19 On Bernard",,,,,,,neidentifikováno,"doplnená poznámka, ide o známe meno, jedna z možností je Aude",,,,,,,,,
7,8,388,Labarthe; La Barthe,0,1.00,,Bzdúšek,XXV:4r,de Barda;  Labarta,settlement,"Not identified, Labarthe is a very common place-name",,,,,,,neidentifikováno,presne to isté ako pri Labarde,,,,,,,,,
7,8,389,Labat,0,1.00,,Bzdúšek,XXV:309v,,settlement,"Not identified, a very common place-name",,,,,,,neidentifikováno,"ok, neidentifikované",,,,,,,,,
7,8,390,Labatut,0,1.00,,Bzdúšek,XXV:101v,de Labatut,settlement,Common place-name in Languedoc; DTF,,,,,,,neidentifikováno,"doplnené súradnice, nájdené cez Google Maps, https://fr.wikipedia.org/wiki/Labatut_(Pyr%C3%A9n%C3%A9es-Atlantiques)",1,43.546,-0.984,,,,,,
7,8,391,Labecède,0,9.00,,Bzdúšek,"XXV:254r, XXV:276v, XXVI:12v, XXVI:14r, XXVI:19v, XXVI:26v, XXVI:34v, XXVI:35v, XXVI:39r",de Beceta;  Besseta;  Boceta,settlement,"Labécède-Lauragais: Aude, cant. Castelnaudary-Nord, arrond. Carcassonne; Font-Réaulx",Aude,Carcassonne,Castelnaudary-Nord,,43.391,2.001,,ok,1,43.391,2.001,Aude,Carcassonne,Castelnaudary-Nord,,,
